상가업소번호	상호명	지점명	상권업종대분류코드	상권업종대분류명	상권업종중분류코드	상권업종중분류명	상권업종소분류코드	상권업종소분류명	표준산업분류코드	표준산업분류명	시도코드	시도명	시군구코드	시군구명	행정동코드	행정동명	법정동코드	법정동명	지번코드	대지구분코드	대지구분명	지번본번지	지번부번지	지번주소	도로명코드	도로명	건물본번지	건물부번지	건물관리번호	건물명	도로명주소	구우편번호	신우편번호	동정보	층정보	호정보	경도	위도
16132252	헤어르뮤제		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	873	3	경기도 수원시 장안구 정자동 873-3	4.11114E+11	경기도 수원시 장안구 정자천로189번길	40		4.11111E+24	연꽃마을벽산아파트	경기도 수원시 장안구 정자천로189번길 40	440841	16335				126.9963382	37.2993004
24592909	7당구클럽		N	관광/여가/오락	N01	PC/오락/당구/볼링등	N01A03	당구장	R91135	당구장 운영업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	54	2	경기도 성남시 분당구 정자동 54-2	4.11353E+11	경기도 성남시 분당구 내정로	111		4.11351E+24	금성플라자	경기도 성남시 분당구 내정로 111	463874	13610	B			127.1145162	37.37018583
28028280	수원시어린이집연합회		R	학문/교육	R08	유아교육	R08A02	어린이집	Q87210	보육시설 운영업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	32	5	경기도 수원시 장안구 정자동 32-5	4.11114E+11	경기도 수원시 장안구 송정로24번길	47		4.11111E+24	수원시보육정보센터	경기도 수원시 장안구 송정로24번길 47	440300	16312				127.0012595	37.29477354
16394561	레드175		Q	음식	Q04	분식	Q04A01	라면김밥분식	I56194	분식 및 김밥 전문점	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	14	3	경기도 성남시 분당구 정자동 14-3	4.11353E+11	경기도 성남시 분당구 정자일로	210		4.11351E+24	동양정자파라곤	경기도 성남시 분당구 정자일로 210	463811	13555		1		127.1064721	37.36874668
16644722	오늘네일,은		F	생활서비스	F01	이/미용/건강	F01A02	발/네일케어	S96119	기타미용업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	24		경기도 성남시 분당구 정자동 24	4.11353E+11	경기도 성남시 분당구 정자일로	177		4.11351E+24	인텔리지Ⅱ	경기도 성남시 분당구 정자일로 177	463841	13557		2		127.1053966	37.36614344
24546755	국제알씨학원		R	학문/교육	R01	학원-보습교습입시	R01A01	학원-입시	P85501	일반 교과 학원	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	359	4	경기도 수원시 장안구 정자동 359-4	4.11114E+11	경기도 수원시 장안구 대평로152번길	19	4	4.11111E+24	국제RC학원	경기도 수원시 장안구 대평로152번길 19-4	440300	16339		1		126.990858	37.30171375
16381267	씨엠에스	수원장안영재학원	R	학문/교육	R01	학원-보습교습입시	R01A01	학원-입시	P85501	일반 교과 학원	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	878	8	경기도 수원시 장안구 정자동 878-8	4.11113E+11	경기도 수원시 장안구 대평로	74		4.11111E+24	금강프라자	경기도 수원시 장안구 대평로 74	440841	16334		7		126.9938351	37.294999
23327018	쭈락		Q	음식	Q01	한식	Q01A01	한식/백반/한정식	I56111	한식 음식점업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	156	2	경기도 성남시 분당구 정자동 156-2	4.11354E+11	경기도 성남시 분당구 성남대로331번길	3	9	4.11351E+24	백궁프라자3	경기도 성남시 분당구 성남대로331번길 3-9	463867	13558		2		127.1076813	37.36483611
8682528	헬스케어		D	소매	D10	건강/미용식품	D10A04	건강식품판매	G47216	건강보조식품 소매업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	152	1	경기도 성남시 분당구 정자동 152-1	4.11354E+11	경기도 성남시 분당구 황새울로12번길	1	5	4.11351E+24		경기도 성남시 분당구 황새울로12번길 1-5	463834	13612		1		127.1101477	37.36152069
16504363	순수아트미술교습소		R	학문/교육	R05	학원-음악미술무용	R05A01	서예/서화/미술	P85620	예술 학원	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	886	1	경기도 수원시 장안구 정자동 886-1	4.11114E+11	경기도 수원시 장안구 정자천로188번길	64		4.11111E+24	두견마을현대벽산아파트	경기도 수원시 장안구 정자천로188번길 64	440722	16316				126.9961714	37.29318063
15828321	조은인테리어		D	소매	D07	가정/주방/인테리어	D07A01	인테리어/욕실용품/커튼	G47599	그외 기타 분류안된 가정용품 소매업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	27		경기도 성남시 분당구 정자동 27	4.11353E+11	경기도 성남시 분당구 백현로	100		4.11351E+24	정자IPARK	경기도 성남시 분당구 백현로 100	463847	13596		2		127.1103471	37.37618277
20291988	김삿갓숯불구이		Q	음식	Q01	한식	Q01A02	갈비/삼겹살	I56111	한식 음식점업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	157	7	경기도 성남시 분당구 정자동 157-7	4.11354E+11	경기도 성남시 분당구 성남대로331번길	9	15	4.11351E+24		경기도 성남시 분당구 성남대로331번길 9-15	463867	13558		1		127.1070892	37.36430902
16500832	레텍		F	생활서비스	F03	개인/가정용품수리	F03A06	정보통신기기수리	S95122	통신장비 수리업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	73	10	경기도 수원시 장안구 정자동 73-10	4.11114E+11	경기도 수원시 장안구 수성로261번길	16		4.11111E+24	정자종합시장	경기도 수원시 장안구 수성로261번길 16	440834	16314				127.000896	37.29070658
16394552	GS25	분당라이프	D	소매	D03	종합소매점	D03A01	편의점	G47122	체인화 편의점	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	136	10	경기도 성남시 분당구 정자동 136-10	4.11354E+11	경기도 성남시 분당구 내정로17번길	13		4.11351E+24		경기도 성남시 분당구 내정로17번길 13	463834	13612		1		127.1131389	37.36154316
16570849	클라스헤어		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41135	성남시 분당구	4113556000	정자2동	4113510300	정자동	4.11351E+18	1	대지	117	1	경기도 성남시 분당구 정자동 117-1	4.11353E+11	경기도 성남시 분당구 내정로	58		4.11351E+24	스포라이프스포츠센타	경기도 성남시 분당구 내정로 58	463833	13607				127.1151262	37.3653516
20927833	한국후지제록스		D	소매	D08	사무/문구/컴퓨터	D08A02	사무용기기소매	G47821	사무용 기기 소매업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	80	17	경기도 수원시 장안구 정자동 80-17	4.11113E+11	경기도 수원시 장안구 수성로	311		4.11111E+24	수원상공회의소	경기도 수원시 장안구 수성로 311	440300	16313				127.0060106	37.29199314
16469613	어사또		D	소매	D01	음/식료품소매	D01A12	수산물소매	G47213	수산물 소매업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	73	7	경기도 수원시 장안구 정자동 73-7	4.11114E+11	경기도 수원시 장안구 수성로261번길	30		4.11111E+24		경기도 수원시 장안구 수성로261번길 30	440834	16314		1		127.0002358	37.29116056
17681591	하디아플라워		D	소매	D02	선물/팬시/기념품	D02A02	꽃집/꽃배달	G47851	화초 및 산식물 소매업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	130	1	경기도 성남시 분당구 정자동 130-1	4.11354E+11	경기도 성남시 분당구 정자로76번길	5		4.11351E+24	성남프라자	경기도 성남시 분당구 정자로76번길 5	463834	13612				127.1135079	37.36280744
16396568	가비뷰티랩		F	생활서비스	F01	이/미용/건강	F01A03	비만/피부관리			41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	24		경기도 성남시 분당구 정자동 24	4.11353E+11	경기도 성남시 분당구 정자일로	177		4.11351E+24	인텔리지Ⅱ	경기도 성남시 분당구 정자일로 177	463841	13557		2		127.1053966	37.36614344
22775893	손뜨개전문점		D	소매	D07	가정/주방/인테리어	D07A12	십자수/뜨개	G47419	기타 섬유, 직물 및 의복액세서리 소매업	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	383		경기도 수원시 장안구 정자동 383	4.11114E+11	경기도 수원시 장안구 장안로217번길	14		4.11111E+24	범야건설주식회사	경기도 수원시 장안구 장안로217번길 14	440300	16339				126.9934288	37.30178971
27901796	엠에스씨브레인컨설팅그룹분당		F	생활서비스	F13	기타서비스업	F13A01	사업경영상담	M71531	경영컨설팅업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	15	3	경기도 성남시 분당구 정자동 15-3	4.11352E+11	경기도 성남시 분당구 성남대로	381		4.11351E+24	폴라리스빌딩	경기도 성남시 분당구 성남대로 381	463811	13555				127.107504	37.3702773
16525092	러브멜로딩		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	136	3	경기도 성남시 분당구 정자동 136-3	4.11354E+11	경기도 성남시 분당구 내정로11번길	14		4.11351E+24		경기도 성남시 분당구 내정로11번길 14	463834	13612		1		127.1130183	37.3612449
21997204	뱅크공인중개사		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113557000	정자3동	4113510300	정자동	4.11351E+18	1	대지	194		경기도 성남시 분당구 정자동 194	4.11353E+11	경기도 성남시 분당구 내정로	10		4.11351E+24	정든마을한진7단지아파트	경기도 성남시 분당구 내정로 10	463757	13602				127.1158903	37.36084289
16267322	청구세탁소		F	생활서비스	F02	세탁/가사서비스	F02A01	세탁소/빨래방	S96912	가정용 세탁업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	162	2	경기도 성남시 분당구 정자동 162-2	4.11353E+11	경기도 성남시 분당구 정자일로	135		4.11351E+24	정자동3차푸르지오시티	경기도 성남시 분당구 정자일로 135	463867	13560				127.1052514	37.36221363
27794406	예사랑어린이집		R	학문/교육	R08	유아교육	R08A02	어린이집	Q87210	보육시설 운영업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	121		경기도 성남시 분당구 정자동 121	4.11353E+11	경기도 성남시 분당구 내정로	55		4.11351E+24	상록마을우성아파트	경기도 성남시 분당구 내정로 55	463786	13611	310			127.1130738	37.36515601
16388535	썸모텔		O	숙박	O02	모텔/여관/여인숙	O02A01	모텔/여관/여인숙	I55112	여관업	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	429	10	경기도 수원시 장안구 정자동 429-10	4.11113E+11	경기도 수원시 장안구 파장로	71	9	4.11111E+24	알프스장	경기도 수원시 장안구 파장로 71-9	440840	16337				126.992701	37.30561311
8667098	행복가게		D	소매	D01	음/식료품소매	D01A13	청과물소매	G47214	과실 및 채소 소매업	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	401		경기도 수원시 장안구 정자동 401	4.11113E+11	경기도 수원시 장안구 장안로	232		4.11111E+24	동신아파트	경기도 수원시 장안구 장안로 232	440300	16340	109	1		126.9934621	37.30436708
16561660	더뷰티에스테틱		F	생활서비스	F01	이/미용/건강	F01A03	비만/피부관리			41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	6		경기도 성남시 분당구 정자동 6	4.11353E+11	경기도 성남시 분당구 정자일로	248		4.11351E+24	파크뷰	경기도 성남시 분당구 정자일로 248	463863	13554				127.1076998	37.37566723
15821613	장충동왕족발보쌈		Q	음식	Q01	한식	Q01A08	족발/보쌈전문	I56111	한식 음식점업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	60		경기도 성남시 분당구 정자동 60	4.11354E+11	경기도 성남시 분당구 내정로107번길	2		4.11351E+24	양지프라자	경기도 성남시 분당구 내정로107번길 2	463874	13610				127.114508	37.36992446
20457445	김밥나라		Q	음식	Q04	분식	Q04A01	라면김밥분식	I56194	분식 및 김밥 전문점	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	10	1	경기도 성남시 분당구 정자동 10-1	4.11354E+11	경기도 성남시 분당구 정자일로213번길	19		4.11351E+24	아이파크분당2	경기도 성남시 분당구 정자일로213번길 19	463957	13556	202			127.1048962	37.37025759
16359178	뮤엠영어	포커스수학학원	R	학문/교육	R04	학원-어학	R04A02	학원-어린이영어	P85502	외국어학원	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	35	7	경기도 수원시 장안구 정자동 35-7	4.11113E+11	경기도 수원시 장안구 송정로	58		4.11111E+24		경기도 수원시 장안구 송정로 58	440832	16312		2		127.0033427	37.29588141
16356602	파스		F	생활서비스	F02	세탁/가사서비스	F02A05	청소/소독			41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	18	4	경기도 성남시 분당구 정자동 18-4	4.11354E+11	경기도 성남시 분당구 성남대로343번길	10	6	4.11351E+24		경기도 성남시 분당구 성남대로343번길 10-6	463847	13558				127.1070665	37.36717428
9065508	아트센터아이미술학원		R	학문/교육	R09	학원기타	R09A01	학원(종합)	P85501	일반 교과 학원	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11356E+18	1	대지	12	1	경기도 성남시 분당구 정자동 12-1	4.11353E+11	경기도 성남시 분당구 정자일로	227		4.11351E+24	백궁지엔느주차전용빌딩	경기도 성남시 분당구 정자일로 227	463811	13556				127.1055909	37.37070438
24549459	화승써포트		D	소매	D08	사무/문구/컴퓨터	D08A04	컴퓨터/주변기기	G47311	컴퓨터 및 주변장치, 소프트웨어 소매업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	49	4	경기도 성남시 분당구 정자동 49-4	4.11354E+11	경기도 성남시 분당구 백현로156번길	7	8	4.11351E+24		경기도 성남시 분당구 백현로156번길 7-8	463848	13609				127.1151883	37.37159655
16569701	일루08헤어		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	68	15	경기도 성남시 분당구 정자동 68-15	4.11354E+11	경기도 성남시 분당구 황새울로108번길	17		4.11351E+24		경기도 성남시 분당구 황새울로108번길 17	463874	13610				127.1119347	37.3698511
16268727	정비클럽모터스		D	소매	D23	자동차/자동차용품	D23A02	중고자동차판매	G45120	중고 자동차 판매업	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	945		경기도 수원시 장안구 정자동 945	4.11113E+11	경기도 수원시 장안구 이목로	24		4.11111E+24	수원SKSKYVIEW	경기도 수원시 장안구 이목로 24	440301	16336	118			126.9827807	37.30680779
16358237	뮤엠영어	동신삼환네스트	R	학문/교육	R04	학원-어학	R04A02	학원-어린이영어	P85502	외국어학원	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	880	3	경기도 수원시 장안구 정자동 880-3	4.11114E+11	경기도 수원시 장안구 천천로22번길	34		4.11111E+24	백설마을삼환나우빌아파트	경기도 수원시 장안구 천천로22번길 34	440719	16332	522			126.9897918	37.29372106
16358124	한국한우촌정육점		D	소매	D01	음/식료품소매	D01A03	정육점	G47212	육류 소매업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	882	5	경기도 수원시 장안구 정자동 882-5	4.11114E+11	경기도 수원시 장안구 대평로51번길	56		4.11111E+24	꽃뫼노을마을한국아파트	경기도 수원시 장안구 대평로51번길 56	440842	16319				126.9917515	37.29224198
16504882	플레이온피아노교습소		R	학문/교육	R05	학원-음악미술무용	R05A02	피아노/바이올린/기타	P85620	예술 학원	41	경기도	41135	성남시 분당구	4113557000	정자3동	4113510300	정자동	4.11351E+18	1	대지	229	2	경기도 성남시 분당구 정자동 229-2	4.11354E+11	경기도 성남시 분당구 불곡남로13번길	10		4.11351E+24		경기도 성남시 분당구 불곡남로13번길 10	463815	13604		1		127.1240094	37.35868664
21026280	CU	분당파라곤점	D	소매	D03	종합소매점	D03A01	편의점	G47122	체인화 편의점	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	17	2	경기도 성남시 분당구 정자동 17-2	4.11353E+11	경기도 성남시 분당구 느티로	22		4.11351E+24	백궁동양파라곤	경기도 성남시 분당구 느티로 22	463847	13558				127.1072358	37.36813071
16557831	런던세탁소		F	생활서비스	F02	세탁/가사서비스	F02A01	세탁소/빨래방	S96912	가정용 세탁업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	11		경기도 성남시 분당구 정자동 11	4.11354E+11	경기도 성남시 분당구 정자일로213번길	5		4.11351E+24	아이파크분당3	경기도 성남시 분당구 정자일로213번길 5	463859	13556				127.1048225	37.36886036
22828985	전씨미장		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	395	5	경기도 수원시 장안구 정자동 395-5	4.11113E+11	경기도 수원시 장안구 장안로	226		4.11111E+24		경기도 수원시 장안구 장안로 226	440300	16340				126.9943426	37.30262647
16569709	라스와브멘떼		F	생활서비스	F01	이/미용/건강	F01A03	비만/피부관리			41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	16	1	경기도 성남시 분당구 정자동 16-1	4.11353E+11	경기도 성남시 분당구 느티로	2		4.11351E+24	AK와이즈플레이스	경기도 성남시 분당구 느티로 2	463847	13557				127.1050556	37.36824038
16359874	착한썬팅블랙박스		F	생활서비스	F14	자동차/이륜차	F14A01	자동차정비/카센타			41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	2	8	경기도 수원시 장안구 정자동 2-8	4.11113E+11	경기도 수원시 장안구 정조로	971		4.11111E+24	사임당우리옷	경기도 수원시 장안구 정조로 971	440830	16311		1		127.0102291	37.29368649
16359796	경수유소년스포츠클럽		R	학문/교육	R09	학원기타	R09A11	학원-기타	P85699	그외 기타 분류안된 교육기관	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	297	4	경기도 수원시 장안구 정자동 297-4	4.11114E+11	경기도 수원시 장안구 만석로159번길	39		4.11111E+24	경남프라임코아	경기도 수원시 장안구 만석로159번길 39	440837	16340				126.9968063	37.30312495
22770497	동신공인중개사		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	404	1	경기도 수원시 장안구 정자동 404-1	4.11113E+11	경기도 수원시 장안구 장안로	232		4.11111E+24	동신아파트	경기도 수원시 장안구 장안로 232	440300	16340				126.9934621	37.30436708
16482528	MTA올림픽태권도장		R	학문/교육	R07	학원-예능취미체육	R07A20	태권도장	P85611	스포츠 교육기관	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	945		경기도 수원시 장안구 정자동 945	4.11113E+11	경기도 수원시 장안구 이목로	24		4.11111E+24	수원SKSKYVIEW	경기도 수원시 장안구 이목로 24	440301	16336	601			126.9835921	37.30938284
26521146	화이트헤어		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	880	3	경기도 수원시 장안구 정자동 880-3	4.11114E+11	경기도 수원시 장안구 천천로22번길	34		4.11111E+24	백설마을삼환나우빌아파트	경기도 수원시 장안구 천천로22번길 34	440719	16332		1		126.989503	37.29423222
16272775	할매충무김밥		Q	음식	Q04	분식	Q04A01	라면김밥분식	I56194	분식 및 김밥 전문점	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	166	1	경기도 성남시 분당구 정자동 166-1	4.11353E+11	경기도 성남시 분당구 정자일로	140		4.11351E+24	정자역엠코헤리츠2단지	경기도 성남시 분당구 정자일로 140	463867	13559				127.1065462	37.36250276
16272792	소소한식당	정자점	Q	음식	Q03	일식/수산물	Q03A02	음식점-일식	I56113	일식 음식점업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	13	1	경기도 성남시 분당구 정자동 13-1	4.11353E+11	경기도 성남시 분당구 정자일로	230		4.11351E+24	동양정자파라곤	경기도 성남시 분당구 정자일로 230	463811	13555		1		127.1064874	37.37031468
16272601	아베끄보떼		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	165	1	경기도 성남시 분당구 정자동 165-1	4.11353E+11	경기도 성남시 분당구 정자일로	146		4.11351E+24	엠코헤리츠1단지	경기도 성남시 분당구 정자일로 146	463867	13559				127.1063369	37.36301479
16521648	폴라리스수학교습소		R	학문/교육	R01	학원-보습교습입시	R01A01	학원-입시	P85501	일반 교과 학원	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	65	3	경기도 성남시 분당구 정자동 65-3	4.11353E+11	경기도 성남시 분당구 느티로	69		4.11351E+24	숲안조합상가	경기도 성남시 분당구 느티로 69	463874	13610				127.1122185	37.36876292
17832771	아싸텔레콤		D	소매	D18	사진/광학/정밀기기소매	D18A02	핸드폰소매	G47312	통신기기 소매업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	40	11	경기도 수원시 장안구 정자동 40-11	4.11113E+11	경기도 수원시 장안구 장안로	106		4.11111E+24		경기도 수원시 장안구 장안로 106	440832	16312				127.0012999	37.29342225
26376061	장안공인중개사사무소		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	900	1	경기도 수원시 장안구 정자동 900-1	4.11114E+11	경기도 수원시 장안구 덕영대로639번길	70		4.11111E+24	꽃뫼노을마을장안아파트	경기도 수원시 장안구 덕영대로639번길 70	440300	16318		1		126.9900323	37.29092075
16319360	라브리지헤어살롱	수원정자동점	F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	872	2	경기도 수원시 장안구 정자동 872-2	4.11114E+11	경기도 수원시 장안구 대평로90번길	19		4.11111E+24	라이프스포츠수원	경기도 수원시 장안구 대평로90번길 19	440841	16334				126.9937504	37.29712484
24529897	전일카센타.세차장		F	생활서비스	F14	자동차/이륜차	F14A01	자동차정비/카센타			41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	56	2	경기도 수원시 장안구 정자동 56-2	4.11113E+11	경기도 수원시 장안구 송정로	27		4.11111E+24	전일자동차써비스	경기도 수원시 장안구 송정로 27	440300	16306	2			127.0000403	37.2965564
24052739	동아어린이집		R	학문/교육	R09	학원기타	R09A01	학원(종합)	P85501	일반 교과 학원	41	경기도	41135	성남시 분당구	4113557000	정자3동	4113510300	정자동	4.11351E+18	1	대지	198		경기도 성남시 분당구 정자동 198	4.11353E+11	경기도 성남시 분당구 불정로	195		4.11351E+24	정든마을아파트	경기도 성남시 분당구 불정로 195	463751	13603	201			127.1215375	37.36254296
16512905	태양부양꼬치		Q	음식	Q09	유흥주점	Q09A03	꼬치구이전문점	I56219	기타 주점업	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	875		경기도 수원시 장안구 정자동 875	4.11114E+11	경기도 수원시 장안구 대평로90번길	32		4.11111E+24	선일주차타운빌딩	경기도 수원시 장안구 대평로90번길 32	440841	16334		2		126.994627	37.29651054
16323537	미용이야기		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41135	성남시 분당구	4113556000	정자2동	4113510300	정자동	4.11351E+18	1	대지	110		경기도 성남시 분당구 정자동 110	4.11353E+11	경기도 성남시 분당구 불정로	219		4.11351E+24	한솔마을청구아파트	경기도 성남시 분당구 불정로 219	463914	13608				127.12333	37.36469182
21018279	1:3수학학원		R	학문/교육	R01	학원-보습교습입시	R01A01	학원-입시	P85501	일반 교과 학원	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	7		경기도 성남시 분당구 정자동 7	4.11352E+11	경기도 성남시 분당구 성남대로	393		4.11351E+24	두산위브파빌리온	경기도 성남시 분당구 성남대로 393	463843	13555				127.1072053	37.37166271
28235323	SK해맑은어린이집		R	학문/교육	R08	유아교육	R08A02	어린이집	Q87210	보육시설 운영업	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	945		경기도 수원시 장안구 정자동 945	4.11113E+11	경기도 수원시 장안구 이목로	24		4.11111E+24	수원SKSKYVIEW	경기도 수원시 장안구 이목로 24	440300	16336	122	1		126.9850742	37.30571014
15766789	썬푸르지오공인중개사사무소		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	162	2	경기도 성남시 분당구 정자동 162-2	4.11353E+11	경기도 성남시 분당구 정자일로	135		4.11351E+24	정자동3차푸르지오시티	경기도 성남시 분당구 정자일로 135	463867	13560	D			127.1052514	37.36221363
16323564	캔디스뷰티살롱		F	생활서비스	F01	이/미용/건강	F01A03	비만/피부관리			41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	156	3	경기도 성남시 분당구 정자동 156-3	4.11354E+11	경기도 성남시 분당구 성남대로331번길	3	13	4.11351E+24	대명제스트빌딩	경기도 성남시 분당구 성남대로331번길 3-13	463867	13558		2		127.1076866	37.36438561
16359223	아이비피티		P	스포츠	P02	실내운동시설	P02A13	헬스클럽	R91132	체력단련시설 운영업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	174	1	경기도 성남시 분당구 정자동 174-1	4.11353E+11	경기도 성남시 분당구 정자일로	121		4.11351E+24	더샵스타파크	경기도 성남시 분당구 정자일로 121	463872	13560	G	2		127.1055328	37.3613327
23043090	드림씨앤디		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	12	1	경기도 성남시 분당구 정자동 12-1	4.11353E+11	경기도 성남시 분당구 정자일로	227		4.11351E+24	백궁지엔느주차전용빌딩	경기도 성남시 분당구 정자일로 227	463811	13556		2		127.1055909	37.37070438
